,Blueprint ID,Material Type,Quantity,Material ID
28601,40721,materials,1,40714
28602,40721,materials,25,41302
28603,40721,materials,36,41269
28604,40721,materials,38,41303
28605,40722,products,1,40717
28606,40722,skills,1,11442
28607,40722,skills,1,11529
28608,40722,skills,1,22242
28609,40722,skills,5,3380
28610,40722,materials,1,40714
28611,40722,materials,213,11553
28612,40722,materials,218,11399
28613,40722,materials,237,11542
28614,40722,materials,284,11540
28615,40722,materials,296,11695
28616,40722,materials,603,3828
28617,40722,materials,1165,3689
28618,40723,products,1,40718
28619,40723,skills,1,3380
28620,40723,skills,1,22242
28621,40723,materials,1,40717
28622,40723,materials,24,41266
28623,40723,materials,25,41268
28624,40723,materials,26,41267
28625,40723,materials,29,41302
28626,40723,materials,34,41269
28627,40723,materials,35,41303
28628,40740,products,1,40730
28629,40740,skills,1,3380
28630,40740,skills,1,22242
28631,40740,materials,1500,40
28632,40740,materials,3533,38
28633,40740,materials,8273,39
28634,40740,materials,64525,37
28635,40740,materials,84905,36
28636,40740,materials,103894,35
28637,40740,materials,294855,34
28638,40741,products,1,40731
28639,40741,skills,1,3380
28640,40741,skills,1,22242
28641,40741,materials,1,40730
28642,40741,materials,8,41268
28643,40741,materials,28,41267
28644,40741,materials,78,41266
28645,40742,products,1,40732
28646,40742,skills,1,3380
28647,40742,skills,1,22242
28648,40742,materials,1,40730
28649,40742,materials,8,41303
28650,40742,materials,28,41302
28651,40742,materials,78,41269
28652,40743,products,1,40733
28653,40743,skills,1,3380
28654,40743,skills,1,22242
28655,40743,materials,1,40730
28656,40743,materials,8,41312
28657,40743,materials,28,41311
28658,40743,materials,78,41310
28659,40744,products,1,40734
28660,40744,skills,1,11446
28661,40744,skills,1,11448
28662,40744,skills,1,22242
28663,40744,skills,5,3380
28664,40744,materials,1,40730
28665,40744,materials,3,11483
28666,40744,materials,290,11540
28667,40744,materials,421,11534
28668,40744,materials,466,9842
28669,40744,materials,518,11399
28670,40744,materials,731,9840
28671,40746,products,1,40736
28672,40746,skills,1,3380
28673,40746,skills,1,22242
28674,40746,materials,1,40734
28675,40746,materials,8,41268
28676,40746,materials,8,41303
28677,40746,materials,8,41312
28678,40746,materials,28,41267
28679,40746,materials,28,41302
28680,40746,materials,28,41311
28681,40746,materials,78,41266
28682,40746,materials,78,41269
28683,40746,materials,78,41310
28684,40747,products,1,40737
28685,40747,skills,1,3380
28686,40747,skills,1,22242
28687,40747,materials,1,40734
28688,40747,materials,8,41268
28689,40747,materials,8,41303
28690,40747,materials,8,41312
28691,40747,materials,28,41267
28692,40747,materials,28,41302
28693,40747,materials,28,41311
28694,40747,materials,78,41266
28695,40747,materials,78,41269
28696,40747,materials,78,41310
28697,40751,products,1,40750
28698,40751,skills,1,3380
28699,40751,skills,1,22242
28700,40751,materials,1998,40
28701,40751,materials,6071,38
28702,40751,materials,6203,39
28703,40751,materials,54669,35
28704,40751,materials,64657,36
28705,40751,materials,79259,37
28706,40751,materials,173514,34
28707,40753,products,1,40752
28708,40753,skills,0,3380
28709,40753,skills,1,22242
28710,40753,materials,1,40750
28711,40753,materials,13,41268
28712,40753,materials,16,41267
28713,40753,materials,42,41266
28714,40755,products,1,40754
28715,40755,skills,1,3380
28716,40755,skills,1,22242
28717,40755,materials,1,40750
28718,40755,materials,13,41303
28719,40755,materials,16,41302
28720,40755,materials,42,41269
28721,40757,products,1,40756
28722,40757,skills,1,3380
28723,40757,skills,1,22242
28724,40757,materials,1,40750
28725,40757,materials,13,41312
28726,40757,materials,16,41311
28727,40757,materials,42,41310
28728,40759,products,1,40758
28729,40759,skills,1,11446
28730,40759,skills,1,11448
28731,40759,skills,1,22242
28732,40759,skills,5,3380
28733,40759,materials,1,40750
28734,40759,materials,170,11534
28735,40759,materials,387,9840
28736,40759,materials,549,11399
28737,40759,materials,569,11540
28738,40759,materials,806,9842
28739,40763,products,1,40762
28740,40763,skills,1,3380
28741,40763,skills,1,22242
28742,40763,materials,1,40758
28743,40763,materials,13,41268
28744,40763,materials,13,41303
28745,40763,materials,13,41312
28746,40763,materials,16,41267
28747,40763,materials,16,41302
28748,40763,materials,16,41311
28749,40763,materials,42,41266
28750,40763,materials,42,41269
28751,40763,materials,42,41310
28752,40765,products,1,40764
28753,40765,skills,1,3380
28754,40765,skills,1,22242
28755,40765,materials,1,40758
28756,40765,materials,13,41268
28757,40765,materials,13,41303
28758,40765,materials,13,41312
28759,40765,materials,16,41267
28760,40765,materials,16,41302
28761,40765,materials,16,41311
28762,40765,materials,42,41266
28763,40765,materials,42,41269
28764,40765,materials,42,41310
28765,41068,products,1,37290
28766,41068,skills,1,3380
28767,41068,skills,1,22242
28768,41068,materials,1268,40
28769,41068,materials,6726,39
28770,41068,materials,18335,38
28771,41068,materials,50570,37
28772,41068,materials,417019,36
28773,41068,materials,423820,35
28774,41068,materials,2349303,34
28775,41069,products,1,37297
28776,41069,skills,1,3380
28777,41069,skills,1,22242
28778,41069,materials,1,37290
28779,41069,materials,24,41267
28780,41069,materials,28,41266
28781,41069,materials,38,41268
28782,41070,products,1,41063
28783,41070,skills,1,3380
28784,41070,skills,1,22242
28785,41070,materials,1,37290
28786,41070,materials,26,41302
28787,41070,materials,32,41269
28788,41070,materials,39,41303
28789,41071,products,1,41064
28790,41071,skills,1,3380
28791,41071,skills,1,22242
28792,41071,materials,1,37290
28793,41071,materials,25,41310
28794,41071,materials,26,41311
28795,41071,materials,48,41312
28796,41072,products,1,41065
28797,41072,skills,1,3380
28798,41072,skills,1,22242
28799,41072,materials,1,37290
28800,41072,materials,30,41304
28801,41072,materials,31,41305
28802,41072,materials,41,41306
28803,41073,products,1,37296
28804,41073,skills,1,11433
28805,41073,skills,1,11447
28806,41073,skills,1,22242
28807,41073,skills,5,3380
28808,41073,materials,1,37290
28809,41073,materials,3,11486
28810,41073,materials,685,9848
28811,41073,materials,1817,11689
28812,41073,materials,1862,11399
28813,41074,products,1,41066
28814,41074,skills,1,3380
28815,41074,skills,1,22242
28816,41074,materials,1,37296
28817,41074,materials,24,41311
28818,41074,materials,25,41267
28819,41074,materials,26,41304
28820,41074,materials,27,41266
28821,41074,materials,27,41269
28822,41074,materials,30,41302
28823,41074,materials,31,41305
28824,41074,materials,35,41310
28825,41074,materials,38,41306
28826,41074,materials,40,41303
28827,41074,materials,40,41312
28828,41074,materials,46,41268
28829,41075,products,1,41067
28830,41075,skills,1,3380
28831,41075,skills,1,22242
28832,41075,materials,1,37296
28833,41075,materials,26,41267
28834,41075,materials,27,41269
28835,41075,materials,27,41304
28836,41075,materials,30,41266
28837,41075,materials,30,41302
28838,41075,materials,31,41310
28839,41075,materials,31,41311
28840,41075,materials,32,41305
28841,41075,materials,33,41312
28842,41075,materials,37,41306
28843,41075,materials,40,41268
28844,41075,materials,40,41303
28845,41085,products,1,37291
28846,41085,skills,1,3380
28847,41085,skills,1,22242
28848,41085,materials,1281,39
28849,41085,materials,2445,40
28850,41085,materials,9248,38
28851,41085,materials,29752,37
28852,41085,materials,270463,36
28853,41085,materials,640729,35
28854,41085,materials,5439704,34
28855,41086,products,1,37301
28856,41086,skills,1,3380
28857,41086,skills,1,22242
28858,41086,materials,1,37291
28859,41086,materials,14,41266
28860,41086,materials,28,41268
28861,41086,materials,36,41267
28862,41087,products,1,41076
28863,41087,skills,1,3380
28864,41087,skills,1,22242
28865,41087,materials,1,37291
28866,41087,materials,30,41302
28867,41087,materials,34,41303
28868,41087,materials,35,41269
28869,41088,products,1,41077
28870,41088,skills,1,3380
28871,41088,skills,1,22242
28872,41088,materials,1,37291
28873,41088,materials,26,41311
28874,41088,materials,28,41312
28875,41088,materials,30,41310
28876,41089,products,1,41078
28877,41089,skills,1,3380
28878,41089,skills,1,22242
28879,41089,materials,1,37291
28880,41089,materials,28,41306
28881,41089,materials,31,41305
28882,41089,materials,34,41304
28883,41090,products,1,37300
28884,41090,skills,1,11441
28885,41090,skills,1,11455
28886,41090,skills,1,22242
28887,41090,skills,5,3380
28888,41090,materials,1,37291
28889,41090,materials,3,11486
28890,41090,materials,1270,9848
28891,41090,materials,1317,11399
28892,41090,materials,3323,11688
28893,41091,products,1,41079
28894,41091,skills,1,3380
28895,41091,skills,1,22242
28896,41091,materials,1,37300
28897,41091,materials,24,41312
28898,41091,materials,25,41266
28899,41091,materials,27,41268
28900,41091,materials,28,41305
28901,41091,materials,29,41267
28902,41091,materials,29,41269
28903,41091,materials,29,41310
28904,41091,materials,30,41304
28905,41091,materials,31,41302
28906,41091,materials,32,41303
28907,41091,materials,32,41306
28908,41091,materials,34,41311
28909,41092,products,1,37289
28910,41092,skills,1,3380
28911,41092,skills,1,22242
28912,41092,materials,1239,40
28913,41092,materials,4158,39
28914,41092,materials,9732,38
28915,41092,materials,31584,37
28916,41092,materials,283788,36
28917,41092,materials,771268,35
28918,41092,materials,3293709,34
28919,41093,products,1,37305
28920,41093,skills,1,3380
28921,41093,skills,1,22242
28922,41093,materials,1,37289
28923,41093,materials,19,41266
28924,41093,materials,36,41267
28925,41093,materials,40,41268
28926,41094,products,1,41080
28927,41094,skills,1,3380
28928,41094,skills,1,22242
28929,41094,materials,1,37289
28930,41094,materials,22,41263
28931,41094,materials,44,41265
28932,41094,materials,46,41264
28933,41095,products,1,41081
28934,41095,skills,1,3380
28935,41095,skills,1,22242
28936,41095,materials,1,37289
28937,41095,materials,21,41311
28938,41095,materials,29,41312
28939,41095,materials,39,41310
28940,41096,products,1,41082
28941,41096,skills,1,3380
28942,41096,skills,1,22242
28943,41096,materials,1,37289
28944,41096,materials,21,41304
28945,41096,materials,42,41306
28946,41096,materials,43,41305
28947,41097,products,1,37304
28948,41097,skills,1,11451
28949,41097,skills,1,11452
28950,41097,skills,1,22242
28951,41097,skills,5,3380
28952,41097,materials,1,37289
28953,41097,materials,3,11486
28954,41097,materials,364,9848
28955,41097,materials,2374,11399
28956,41097,materials,3009,11691
28957,41098,products,1,41083
28958,41098,skills,1,3380
28959,41098,skills,1,22242
28960,41098,materials,1,37304
28961,41098,materials,18,41266
28962,41098,materials,19,41263
28963,41098,materials,22,41304
28964,41098,materials,22,41310
28965,41098,materials,35,41306
28966,41098,materials,39,41264
28967,41098,materials,40,41305
28968,41098,materials,40,41312
28969,41098,materials,41,41267
28970,41098,materials,43,41265
28971,41098,materials,45,41268
28972,41098,materials,47,41311
28973,41105,products,1,41099
28974,41105,skills,1,3380
28975,41105,skills,1,22242
28976,41105,materials,1,20444
28977,41105,materials,36,41266
28978,41105,materials,37,41268
28979,41105,materials,38,41267
28980,41106,products,1,41100
28981,41106,skills,1,3380
28982,41106,skills,1,22242
28983,41106,materials,1,20444
28984,41106,materials,30,41269
28985,41106,materials,35,41302
28986,41106,materials,35,41303
28987,41107,products,1,41101
28988,41107,skills,1,3380
28989,41107,skills,1,22242
28990,41107,materials,1,20444
28991,41107,materials,28,41310
28992,41107,materials,33,41311
28993,41107,materials,36,41312
28994,41108,products,1,41102
28995,41108,skills,1,3380
28996,41108,skills,1,22242
28997,41108,materials,1,20444
28998,41108,materials,30,41304
28999,41108,materials,33,41305
29000,41108,materials,38,41306
29001,41110,products,1,37298
29002,41110,skills,1,11433
29003,41110,skills,1,11447
29004,41110,skills,1,22242
29005,41110,skills,5,3380
29006,41110,materials,1,20444
29007,41110,materials,3,11486
29008,41110,materials,960,9848
29009,41110,materials,2009,11399
29010,41110,materials,2340,11689
29011,41111,products,1,41103
29012,41111,skills,1,3380
29013,41111,skills,1,22242
29014,41111,materials,1,37298
29015,41111,materials,25,41269
29016,41111,materials,25,41305
29017,41111,materials,28,41310
29018,41111,materials,31,41266
29019,41111,materials,32,41312
29020,41111,materials,33,41267
29021,41111,materials,33,41268
29022,41111,materials,33,41311
29023,41111,materials,34,41302
29024,41111,materials,35,41304
29025,41111,materials,46,41303
29026,41111,materials,46,41306
29027,41113,products,1,41104
29028,41113,skills,1,3380
29029,41113,skills,1,22242
29030,41113,materials,1,37298
29031,41113,materials,25,41269
29032,41113,materials,27,41302
29033,41113,materials,29,41304
29034,41113,materials,30,41305
29035,41113,materials,30,41311
29036,41113,materials,31,41266
29037,41113,materials,31,41267
29038,41113,materials,33,41310
29039,41113,materials,35,41303
29040,41113,materials,40,41312
29041,41113,materials,43,41306
29042,41113,materials,47,41268
29043,41120,products,1,41114
29044,41120,skills,1,3380
29045,41120,skills,1,22242
29046,41120,materials,1,20446
29047,41120,materials,27,41267
29048,41120,materials,36,41266
29049,41120,materials,45,41268
29050,41121,products,1,41115
29051,41121,skills,1,3380
29052,41121,skills,1,22242
29053,41121,materials,1,20446
29054,41121,materials,31,41302
29055,41121,materials,36,41269
29056,41121,materials,37,41303
29057,41122,products,1,41116
29058,41122,skills,1,3380
29059,41122,skills,1,22242
29060,41122,materials,1,20446
29061,41122,materials,32,41310
29062,41122,materials,36,41311
29063,41122,materials,39,41312
29064,41123,products,1,41117
29065,41123,skills,1,3380
29066,41123,skills,1,22242
29067,41123,materials,1,20446
29068,41123,materials,22,41305
29069,41123,materials,34,41304
29070,41123,materials,56,41306
29071,41124,products,1,41118
29072,41124,skills,1,3380
29073,41124,skills,1,22242
29074,41124,materials,1,37299
29075,41124,materials,17,41305
29076,41124,materials,28,41310
29077,41124,materials,29,41266
29078,41124,materials,31,41269
29079,41124,materials,32,41304
29080,41124,materials,33,41311
29081,41124,materials,34,41267
29082,41124,materials,36,41302
29083,41124,materials,40,41312
29084,41124,materials,41,41268
29085,41124,materials,43,41303
29086,41124,materials,49,41306
29087,41125,products,1,41119
29088,41125,skills,1,3380
29089,41125,skills,1,22242
29090,41125,materials,1,37299
29091,41125,materials,16,41305
29092,41125,materials,28,41269
29093,41125,materials,29,41310
29094,41125,materials,30,41267
29095,41125,materials,31,41311
29096,41125,materials,32,41304
29097,41125,materials,33,41268
29098,41125,materials,33,41303
29099,41125,materials,34,41302
29100,41125,materials,36,41266
29101,41125,materials,45,41312
29102,41125,materials,58,41306
29103,41132,products,1,41126
29104,41132,skills,1,3380
29105,41132,skills,1,22242
29106,41132,materials,1,20450
29107,41132,materials,29,41266
29108,41132,materials,31,41267
29109,41132,materials,32,41268
29110,41133,products,1,41127
29111,41133,skills,1,3380
29112,41133,skills,1,22242
29113,41133,materials,1,20450
29114,41133,materials,27,41269
29115,41133,materials,27,41303
29116,41133,materials,31,41302
29117,41134,products,1,41128
29118,41134,skills,1,3380
29119,41134,skills,1,22242
29120,41134,materials,1,20450
29121,41134,materials,29,41311
29122,41134,materials,30,41310
29123,41134,materials,31,41312
29124,41135,products,1,41129
29125,41135,skills,1,3380
29126,41135,skills,1,22242
29127,41135,materials,1,20450
29128,41135,materials,30,41305
29129,41135,materials,31,41304
29130,41135,materials,33,41306
29131,41136,products,1,37302
29132,41136,skills,1,11441
29133,41136,skills,1,11455
29134,41136,skills,1,22242
29135,41136,skills,5,3380
29136,41136,materials,1,20450
29137,41136,materials,3,11486
29138,41136,materials,1003,11399
29139,41136,materials,1254,9848
29140,41136,materials,2607,11688
29141,41137,products,1,41130
29142,41137,skills,1,3380
29143,41137,skills,1,22242
29144,41137,materials,1,37302
29145,41137,materials,26,41266
29146,41137,materials,26,41302
29147,41137,materials,28,41267
29148,41137,materials,28,41268
29149,41137,materials,28,41304
29150,41137,materials,28,41306
29151,41137,materials,32,41305
29152,41137,materials,32,41311
29153,41137,materials,34,41312
29154,41137,materials,35,41310
29155,41137,materials,36,41269
29156,41137,materials,36,41303
29157,41143,products,1,41138
29158,41143,skills,1,3380
29159,41143,skills,1,22242
29160,41143,materials,1,20448
29161,41143,materials,26,41266
29162,41143,materials,26,41267
29163,41143,materials,35,41268
29164,41144,products,1,41139
29165,41144,skills,1,3380
29166,41144,skills,1,22242
29167,41144,materials,1,20448
29168,41144,materials,25,41302
29169,41144,materials,32,41303
29170,41144,materials,39,41269
29171,41145,products,1,37303
29172,41145,skills,1,11441
29173,41145,skills,1,11455
29174,41145,skills,1,22242
29175,41145,skills,5,3380
29176,41145,materials,1,20448
29177,41145,materials,3,11486
29178,41145,materials,688,9848
29179,41145,materials,2013,11690
29180,41145,materials,2266,11399
29181,41146,products,1,41140
29182,41146,skills,1,3380
29183,41146,skills,1,22242
29184,41146,materials,1,20448
29185,41146,materials,24,41310
29186,41146,materials,24,41312
29187,41146,materials,30,41311
29188,41147,products,1,41142
29189,41147,skills,1,3380
29190,41147,skills,1,22242
29191,41147,materials,1,37303
29192,41147,materials,24,41302
29193,41147,materials,25,41269
29194,41147,materials,26,41304
29195,41147,materials,26,41311
29196,41147,materials,27,41266
29197,41147,materials,27,41268
29198,41147,materials,28,41305
29199,41147,materials,29,41306
29200,41147,materials,30,41312
29201,41147,materials,31,41267
29202,41147,materials,32,41303
29203,41147,materials,33,41310
29204,41148,products,1,41141
29205,41148,skills,1,3380
29206,41148,skills,1,22242
29207,41148,materials,1,20448
29208,41148,materials,29,41305
29209,41148,materials,35,41306
29210,41148,materials,36,41304
29211,41161,products,1,41150
29212,41161,skills,1,3380
29213,41161,skills,1,22242
29214,41161,materials,1,20452
29215,41161,materials,30,41268
29216,41161,materials,32,41266
29217,41161,materials,35,41267
29218,41162,products,1,41151
29219,41162,skills,1,3380
29220,41162,skills,1,22242
29221,41162,materials,1,20452
29222,41162,materials,31,41265
29223,41162,materials,38,41263
29224,41162,materials,41,41264
29225,41163,products,1,41152
29226,41163,skills,1,3380
29227,41163,skills,1,22242
29228,41163,materials,1,20452
29229,41163,materials,39,41311
29230,41163,materials,40,41310
29231,41163,materials,40,41312
29232,41165,products,1,41153
29233,41165,skills,1,3380
29234,41165,skills,1,22242
29235,41165,materials,1,20452
29236,41165,materials,32,41306
29237,41165,materials,33,41304
29238,41165,materials,47,41305
29239,41166,products,1,37306
29240,41166,skills,1,11451
29241,41166,skills,1,11452
29242,41166,skills,1,22242
29243,41166,skills,5,3380
29244,41166,materials,1,20452
29245,41166,materials,3,11486
29246,41166,materials,369,9848
29247,41166,materials,2486,11691
29248,41166,materials,3139,11399
29249,41167,products,1,41154
29250,41167,skills,1,3380
29251,41167,skills,1,22242
29252,41167,materials,1,37306
29253,41167,materials,29,41268
29254,41167,materials,32,41304
29255,41167,materials,34,41266
29256,41167,materials,35,41264
29257,41167,materials,35,41306
29258,41167,materials,36,41265
29259,41167,materials,36,41267
29260,41167,materials,36,41310
29261,41167,materials,39,41311
29262,41167,materials,39,41312
29263,41167,materials,42,41263
29264,41167,materials,43,41305
29265,41168,products,1,41156
29266,41168,skills,1,3380
29267,41168,skills,1,22242
29268,41168,materials,1,20454
29269,41168,materials,9,41268
29270,41168,materials,50,41266
29271,41168,materials,57,41267
29272,41169,products,1,41157
29273,41169,skills,1,3380
29274,41169,skills,1,22242
29275,41169,materials,1,20454
29276,41169,materials,11,41265
29277,41169,materials,29,41263
29278,41169,materials,60,41264
29279,41170,products,1,41158
29280,41170,skills,1,3380
29281,41170,skills,1,22242
29282,41170,materials,1,20454
29283,41170,materials,12,41312
29284,41170,materials,35,41310
29285,41170,materials,41,41311
29286,41171,products,1,41159
29287,41171,skills,1,3380
29288,41171,skills,1,22242
29289,41171,materials,1,20454
29290,41171,materials,12,41306
29291,41171,materials,39,41304
29292,41171,materials,49,41305
29293,41172,products,1,37307
29294,41172,skills,1,11451
29295,41172,skills,1,11452
29296,41172,skills,1,22242
29297,41172,skills,5,3380
29298,41172,materials,1,20454
29299,41172,materials,3,11486
29300,41172,materials,800,9848
29301,41172,materials,2575,11691
29302,41172,materials,2678,11399
29303,41173,products,1,41160
29304,41173,skills,1,3380
29305,41173,skills,1,22242
29306,41173,materials,1,37307
29307,41173,materials,10,41268
29308,41173,materials,10,41306
29309,41173,materials,11,41312
29310,41173,materials,12,41265
29311,41173,materials,29,41304
29312,41173,materials,31,41310
29313,41173,materials,40,41266
29314,41173,materials,41,41263
29315,41173,materials,48,41264
29316,41173,materials,54,41305
29317,41173,materials,58,41267
29318,41173,materials,58,41311
29319,41177,products,1,41175
29320,41177,skills,0,3380
29321,41177,skills,1,22242
29322,41177,materials,1,32444
29323,41177,materials,19,41268
29324,41177,materials,30,41267
29325,41177,materials,45,41266
29326,41178,products,1,41176
29327,41178,skills,1,3380
29328,41178,skills,1,22242
29329,41178,materials,1,32444
29330,41178,materials,21,41265
29331,41178,materials,32,41264
29332,41178,materials,43,41263
29333,41179,products,1,41174
29334,41179,skills,1,3380
29335,41179,skills,1,22242
29336,41179,materials,1,37295
29337,41179,materials,17,41268
29338,41179,materials,19,41265
29339,41179,materials,26,41267
29340,41179,materials,33,41263
29341,41179,materials,35,41264
29342,41179,materials,42,41266
29343,41183,products,1,41180
29344,41183,skills,1,3380
29345,41183,skills,1,22242
29346,41183,materials,1,20539
29347,41183,materials,16,41268
29348,41183,materials,35,41267
29349,41183,materials,44,41266
29350,41184,products,1,41181
29351,41184,skills,1,3380
29352,41184,skills,1,22242
29353,41184,materials,1,20539
29354,41184,materials,17,41265
29355,41184,materials,28,41264
29356,41184,materials,44,41263
29357,41185,products,1,41182
29358,41185,skills,1,3380
29359,41185,skills,1,22242
29360,41185,materials,1,37294
29361,41185,materials,20,41268
29362,41185,materials,23,41265
29363,41185,materials,25,41264
29364,41185,materials,32,41267
29365,41185,materials,37,41266
29366,41185,materials,48,41263
29367,41186,products,1,37299
29368,41186,skills,1,11433
29369,41186,skills,1,11447
29370,41186,skills,1,22242
29371,41186,skills,5,3380
29372,41186,materials,1,20446
29373,41186,materials,3,11486
29374,41186,materials,975,9848
29375,41186,materials,2041,11689
29376,41186,materials,2624,11399
29377,41187,products,1,37295
29378,41187,skills,1,11449
29379,41187,skills,1,11451
29380,41187,skills,1,22242
29381,41187,skills,5,3380
29382,41187,materials,1,32444
29383,41187,materials,3,11486
29384,41187,materials,537,11540
29385,41187,materials,586,11399
29386,41187,materials,735,9848
29387,41190,products,1,37294
29388,41190,skills,1,11449
29389,41190,skills,1,11451
29390,41190,skills,1,22242
29391,41190,skills,5,3380
29392,41190,materials,1,20539
29393,41190,materials,3,11486
29394,41190,materials,483,11540
29395,41190,materials,678,11399
29396,41190,materials,768,9848
29397,41221,products,1,41040
29398,41221,skills,1,3380
29399,41221,materials,250,40
29400,41221,materials,500,39
29401,41221,materials,2000,36
29402,41221,materials,8000,35
29403,41221,materials,10000,34
29404,41222,products,1,41057
29405,41222,skills,1,11446
29406,41222,skills,1,11448
29407,41222,skills,5,3380
29408,41222,materials,1,11483
29409,41222,materials,1,41040
29410,41222,materials,9,11538
29411,41222,materials,24,9842
29412,41222,materials,24,11399
29413,41222,materials,36,9840
29414,41225,products,1,37288
29415,41225,skills,1,3380
29416,41225,skills,1,22242
29417,41225,materials,2138,40
29418,41225,materials,5201,39
29419,41225,materials,15228,38
29420,41225,materials,45803,37
29421,41225,materials,292778,36
29422,41225,materials,865822,35
29423,41225,materials,2877402,34
29424,41226,products,1,41223
29425,41226,skills,1,3380
29426,41226,skills,1,22242
29427,41226,materials,1,37288
29428,41226,materials,19,41268
29429,41226,materials,28,41267
29430,41226,materials,33,41266
29431,41227,products,1,41224
29432,41227,skills,1,3380
29433,41227,skills,1,22242
29434,41227,materials,1,37288
29435,41227,materials,20,41265
29436,41227,materials,30,41264
29437,41227,materials,34,41263
29438,41228,products,1,37292
29439,41228,skills,1,11449
29440,41228,skills,1,11451
29441,41228,skills,1,22242
29442,41228,skills,5,3380
29443,41228,materials,1,37288
29444,41228,materials,3,11486
29445,41228,materials,674,11540
29446,41228,materials,691,9848
29447,41228,materials,833,11399
29448,41229,products,1,37293
29449,41229,skills,0,3380
29450,41229,skills,1,22242
29451,41229,materials,1,37292
29452,41229,materials,22,41268
29453,41229,materials,23,41265
29454,41229,materials,24,41264
29455,41229,materials,31,41267
29456,41229,materials,36,41263
29457,41229,materials,45,41266
29458,41230,products,1,41155
29459,41230,skills,1,3380
29460,41230,materials,2,39
29461,41230,materials,2,40
29462,41230,materials,3,37
29463,41230,materials,3,38
29464,41230,materials,4,35
29465,41242,products,1,41236
29466,41242,skills,1,3380
29467,41242,skills,1,22242
29468,41242,materials,1146,40
29469,41242,materials,1748,39
29470,41242,materials,5480,38
29471,41242,materials,31628,37
29472,41242,materials,135255,36
29473,41242,materials,430794,35
29474,41242,materials,1313168,34
29475,41243,products,1,41237
29476,41243,skills,1,3380
29477,41243,skills,1,22242
29478,41243,materials,1,41236
29479,41243,materials,10,41266
29480,41243,materials,20,41267
29481,41243,materials,30,41268
29482,41244,products,1,41238
29483,41244,skills,1,3380
29484,41244,skills,1,22242
29485,41244,materials,1,41236
29486,41244,materials,10,41269
29487,41244,materials,20,41302
29488,41244,materials,30,41303
29489,41245,products,1,41239
29490,41245,skills,1,11449
29491,41245,skills,1,11529
29492,41245,skills,1,22242
29493,41245,skills,5,3380
29494,41245,materials,1,41236
29495,41245,materials,3,11475
29496,41245,materials,120,11399
29497,41245,materials,299,11550
29498,41245,materials,416,11549
29499,41245,materials,539,11530
29500,41245,materials,548,11531
29501,41246,products,1,41240
29502,41246,skills,1,3380
29503,41246,skills,1,22242
29504,41246,materials,1,41239
29505,41246,materials,10,41266
29506,41246,materials,10,41269
29507,41246,materials,20,41267
29508,41246,materials,20,41302
29509,41246,materials,30,41268
29510,41246,materials,30,41303
29511,41248,products,1,41241
29512,41248,skills,1,3380
29513,41248,skills,1,22242
29514,41248,materials,1,41239
29515,41248,materials,10,41266
29516,41248,materials,10,41269
29517,41248,materials,20,41267
29518,41248,materials,20,41302
29519,41248,materials,30,41268
29520,41248,materials,30,41303
29521,41256,products,1,41249
29522,41256,skills,1,3380
29523,41256,skills,1,22242
29524,41256,materials,2469,40
29525,41256,materials,2739,39
29526,41256,materials,12686,38
29527,41256,materials,50538,37
29528,41256,materials,219718,36
29529,41256,materials,640058,35
29530,41256,materials,2350704,34
29531,41257,products,1,41250
29532,41257,skills,1,3380
29533,41257,skills,1,22242
29534,41257,materials,1,41249
29535,41257,materials,17,41266
29536,41257,materials,34,41267
29537,41257,materials,52,41268
29538,41258,products,1,41251
29539,41258,skills,1,3380
29540,41258,skills,1,22242
29541,41258,materials,1,41249
29542,41258,materials,17,41307
29543,41258,materials,34,41308
29544,41258,materials,52,41309
29545,41260,products,1,41255
29546,41260,skills,1,3380
29547,41260,skills,1,22242
29548,41260,materials,1,41253
29549,41260,materials,17,41266
29550,41260,materials,17,41269
29551,41260,materials,17,41307
29552,41260,materials,34,41267
29553,41260,materials,34,41302
29554,41260,materials,34,41308
29555,41260,materials,52,41268
29556,41260,materials,52,41303
29557,41260,materials,52,41309
29558,41261,products,1,41253
29559,41261,skills,1,11449
29560,41261,skills,1,11529
29561,41261,skills,1,22242
29562,41261,skills,5,3380
29563,41261,materials,1,41249
29564,41261,materials,3,11475
29565,41261,materials,180,11399
29566,41261,materials,445,11530
29567,41261,materials,493,11549
29568,41261,materials,494,11550
29569,41261,materials,549,11531
29570,41262,products,1,41254
29571,41262,skills,1,3380
29572,41262,skills,1,22242
29573,41262,materials,1,41253
29574,41262,materials,17,41266
29575,41262,materials,17,41269
29576,41262,materials,17,41307
29577,41262,materials,34,41267
29578,41262,materials,34,41302
29579,41262,materials,34,41308
29580,41262,materials,52,41268
29581,41262,materials,52,41303
29582,41262,materials,52,41309
29583,41278,products,5000,41270
29584,41278,skills,1,11446
29585,41278,skills,1,11449
29586,41278,skills,5,3380
29587,41278,materials,1,11476
29588,41278,materials,60,11399
29589,41278,materials,60,11693
29590,41278,materials,264,16680
29591,41278,materials,874,9830
29592,41278,materials,5000,17859
29593,41279,products,5000,41271
29594,41279,skills,1,11446
29595,41279,skills,1,11449
29596,41279,skills,5,3380
29597,41279,materials,1,11476
29598,41279,materials,60,11399
29599,41279,materials,60,11693
29600,41279,materials,264,16680
29601,41279,materials,874,9830
29602,41279,materials,5000,17859
29603,41280,products,5000,41272
29604,41280,skills,1,11449
